month,day,order,country,page1_main_category,colour,location,model_photography,price,price_2,page,total_clicks,browsing_depth,weekday,weekend
8,2,26,29,1,3,3,1,62,1,1,8,1,5,1
6,21,2,44,3,6,2,1,33,2,1,1,1,5,1
6,18,3,29,2,9,5,1,57,1,2,2,2,2,0
6,13,1,29,3,13,3,1,48,1,1,4,2,4,0
4,2,35,29,4,6,6,2,38,1,4,11,4,2,0
7,6,36,9,1,3,4,1,38,2,1,10,3,6,1
5,23,5,29,1,3,1,1,72,1,1,4,2,4,0
5,27,4,29,1,3,3,1,43,2,1,1,1,1,0
4,10,18,29,4,7,3,1,28,2,5,4,5,3,0
5,30,1,29,4,7,6,1,33,2,1,1,1,4,0
7,28,42,29,4,4,2,1,38,1,1,12,5,0,0
7,10,6,29,4,2,3,1,28,2,1,4,3,3,0
4,24,1,29,3,13,3,1,48,1,1,1,1,3,0
7,11,2,29,1,2,4,1,38,2,1,6,4,4,0
4,28,1,9,1,14,5,2,33,2,1,1,1,0,0
4,16,3,29,2,9,5,1,38,2,1,4,2,2,0
6,13,23,9,2,14,2,2,52,1,1,8,3,4,0
5,17,2,29,1,6,2,1,28,2,3,4,3,5,1
5,11,1,29,1,3,1,1,43,2,1,5,3,6,1
6,23,4,29,1,14,5,2,33,2,1,1,1,0,0
6,3,1,29,4,1,3,2,28,2,4,3,5,1,0
6,30,4,29,2,2,4,1,43,2,1,3,2,0,0
5,2,5,29,2,12,6,1,52,1,1,3,2,4,0
4,23,1,29,2,9,5,1,38,2,1,1,1,2,0
7,27,22,29,4,7,3,2,38,1,3,8,4,6,1
4,13,4,21,1,3,3,1,62,1,1,2,1,6,1
7,4,19,29,4,2,6,1,28,2,1,3,1,4,0
7,7,4,29,1,3,1,1,72,1,1,13,3,0,0
5,12,1,29,4,14,5,1,33,2,3,2,3,0,0
4,9,10,29,3,9,5,2,20,2,3,1,3,2,0
8,9,13,9,1,4,2,1,62,1,2,5,3,5,1
7,7,15,29,1,6,1,1,62,1,3,4,5,0,0
5,8,2,29,2,9,5,1,38,2,1,1,1,3,0
6,22,2,29,2,12,5,2,62,1,1,3,1,6,1
4,2,6,29,3,13,6,1,28,2,1,1,1,2,0
4,3,2,29,4,14,6,1,33,2,4,3,4,3,0
7,28,17,29,4,2,6,2,38,1,1,12,5,0,0
7,20,16,29,1,3,2,1,43,2,1,6,5,6,1
7,2,2,29,1,3,3,1,62,1,1,22,3,2,0
4,14,19,29,2,6,5,1,38,2,2,11,3,0,0
7,1,2,29,2,2,4,1,67,1,1,2,1,1,0
8,12,2,10,1,2,4,1,38,2,1,1,1,1,0
7,24,6,29,2,2,4,1,67,1,1,1,1,3,0
7,9,1,29,1,14,5,2,33,2,1,1,1,2,0
7,6,7,29,3,12,1,1,43,1,1,6,1,6,1
4,16,4,29,2,2,4,1,38,2,1,1,1,2,0
4,29,14,29,4,9,5,1,43,1,2,7,2,1,0
4,9,6,29,3,9,5,1,48,1,1,3,1,2,0
4,18,21,29,2,11,2,1,57,1,2,9,2,4,0
8,2,31,29,4,6,2,2,28,2,2,11,4,5,1
7,22,1,29,1,1,5,1,28,2,1,1,1,1,0
7,9,2,29,2,2,5,1,62,1,1,2,1,2,0
7,7,9,29,3,5,2,2,52,1,4,1,4,0,0
4,22,2,44,2,9,5,1,57,1,2,2,2,1,0
7,27,6,29,2,9,4,1,57,1,2,1,2,6,1
7,4,7,16,3,5,2,2,52,1,4,3,4,4,0
7,27,4,29,3,14,6,1,48,1,1,2,2,6,1
4,30,7,29,3,6,5,1,20,2,3,3,3,2,0
4,24,12,29,3,9,5,2,20,2,3,2,4,3,0
7,31,1,29,4,4,4,2,38,1,1,2,3,3,0
8,12,1,29,3,4,2,1,48,1,1,1,1,1,0
6,17,13,29,3,6,3,1,48,1,1,5,2,1,0
4,17,3,29,1,1,4,2,43,2,2,1,2,3,0
4,29,3,29,1,4,6,1,38,2,1,2,2,1,0
5,16,7,34,1,4,2,1,43,2,3,3,3,4,0
7,8,3,29,4,7,6,1,33,2,1,2,1,1,0
5,12,12,3,3,13,6,1,28,2,1,13,3,0,0
4,30,9,9,1,3,3,1,82,1,1,4,1,2,0
4,23,11,29,4,7,6,1,33,2,1,3,5,2,0
7,22,32,24,3,2,4,2,28,2,2,19,3,1,0
5,17,2,29,4,3,2,1,23,2,1,1,1,5,1
7,28,42,29,3,6,3,1,48,1,1,11,3,0,0
4,9,1,29,2,13,3,1,57,1,2,3,3,2,0
5,19,3,29,2,12,6,1,52,1,1,2,1,0,0
6,17,4,29,1,1,1,1,62,1,2,1,2,1,0
7,6,3,29,3,14,6,1,48,1,1,1,1,6,1
5,23,59,9,3,14,6,1,38,2,3,20,4,4,0
7,14,8,29,1,14,5,2,33,2,1,3,2,0,0
4,11,19,29,3,4,5,2,26,2,3,5,3,4,0
4,14,8,29,1,3,2,1,43,2,1,2,1,0,0
5,24,8,29,1,1,6,1,33,2,2,1,2,5,1
5,12,7,29,1,4,2,2,38,2,3,11,4,0,0
7,23,21,29,2,2,4,1,38,2,1,6,2,2,0
5,22,22,29,4,9,4,2,33,2,3,9,5,3,0
6,25,15,29,3,2,4,2,48,1,2,7,3,2,0
6,28,25,29,1,2,1,1,62,1,3,7,4,5,1
6,1,1,29,4,4,5,2,38,1,1,6,3,6,1
5,18,3,29,3,14,2,2,28,2,3,1,3,6,1
6,22,2,29,2,3,1,2,57,1,1,4,3,6,1
4,16,11,29,1,3,4,1,62,1,1,7,3,2,0
7,17,5,29,4,4,4,1,33,2,1,2,1,3,0
4,9,6,29,3,5,1,2,33,2,4,5,4,2,0
4,2,51,29,4,14,3,2,28,2,4,9,5,2,0
5,14,29,29,2,9,5,1,38,2,1,3,3,2,0
6,27,8,29,4,2,5,2,38,1,1,3,1,4,0
6,10,1,29,2,12,6,1,52,1,1,1,1,1,0
5,25,18,29,3,9,5,2,20,2,3,9,3,6,1
6,21,1,29,1,2,6,1,62,1,1,2,1,5,1
6,24,3,29,4,2,2,1,43,1,1,3,4,1,0
4,22,7,29,3,9,4,2,28,2,1,8,2,1,0
6,25,9,29,4,9,4,2,43,1,4,3,4,2,0
4,29,21,29,3,6,5,1,33,2,1,9,3,1,0
7,7,11,29,1,3,4,1,38,2,1,4,1,0,0
6,29,4,29,4,7,6,1,33,2,1,1,1,6,1
6,22,1,29,4,3,1,1,38,1,1,2,1,6,1
4,7,3,29,4,4,2,1,38,1,1,2,1,0,0
7,12,62,29,3,2,4,2,28,2,2,13,5,5,1
6,24,1,29,3,14,4,1,43,1,1,1,1,1,0
4,16,9,29,4,14,1,2,33,2,4,2,4,2,0
7,23,6,29,1,3,3,1,43,2,1,5,1,2,0
5,30,4,29,2,2,4,1,67,1,1,3,2,4,0
5,17,10,29,4,1,3,2,28,2,4,5,5,5,1
4,17,1,29,4,7,1,1,23,2,2,12,4,3,0
4,6,8,29,3,9,5,1,23,2,1,4,2,6,1
5,8,2,29,1,3,1,1,43,2,1,3,1,3,0
5,16,2,37,4,6,6,2,38,1,4,1,4,4,0
7,12,1,29,3,14,6,1,48,1,1,3,3,5,1
5,16,1,29,2,9,5,1,38,2,1,3,1,4,0
7,22,90,24,1,2,4,1,38,2,1,19,3,1,0
4,6,20,29,2,13,1,1,38,2,2,10,4,6,1
5,6,2,29,2,1,3,1,48,2,1,3,2,1,0
5,12,3,29,4,4,3,2,28,2,1,2,1,0,0
6,22,30,29,3,14,1,1,57,1,2,7,4,6,1
4,14,2,29,3,6,5,1,33,2,1,6,3,0,0
4,9,2,29,1,3,4,1,62,1,1,2,4,2,0
4,23,3,9,1,1,6,1,33,2,1,2,1,2,0
7,23,12,29,3,5,1,2,33,2,4,3,4,2,0
4,2,47,29,4,2,1,1,43,1,3,5,3,2,0
7,6,10,29,3,6,1,1,77,1,3,8,4,6,1
5,7,6,29,3,6,5,1,20,2,3,2,3,2,0
4,1,1,29,4,4,4,1,33,2,1,2,2,1,0
4,4,7,29,1,1,6,1,33,2,1,3,1,4,0
4,11,4,29,2,4,1,1,57,1,1,3,2,4,0
5,1,3,29,1,3,3,1,62,1,1,2,1,3,0
7,13,2,29,1,8,1,1,28,2,1,14,5,6,1
4,6,7,29,1,3,2,1,43,2,1,4,1,6,1
4,13,2,29,2,6,3,1,38,2,2,1,2,6,1
7,5,4,29,2,13,1,1,38,2,2,4,2,5,1
4,7,6,29,2,9,5,1,38,2,1,3,2,0,0
7,11,53,29,1,14,5,2,33,2,1,17,4,4,0
6,9,42,9,3,14,6,1,57,1,3,17,3,0,0
7,10,10,29,4,4,2,1,38,1,1,4,1,3,0
6,3,3,29,3,4,1,2,28,2,1,2,1,1,0
7,25,1,29,1,8,1,1,28,2,1,1,1,4,0
4,24,2,29,1,3,3,1,82,1,1,1,1,3,0
5,31,2,29,2,2,4,1,67,1,1,2,2,5,1
4,1,6,29,3,14,5,1,48,1,2,2,2,1,0
7,27,38,9,2,2,6,1,48,2,2,10,3,6,1
7,16,34,29,3,12,5,1,33,2,2,11,4,2,0
4,19,15,29,1,3,4,1,62,1,1,7,4,5,1
5,30,2,29,2,10,2,1,52,1,1,1,1,4,0
8,5,1,29,1,3,1,1,43,2,1,2,1,1,0
7,1,1,29,2,3,1,2,57,1,1,1,1,1,0
5,14,5,29,3,14,5,1,48,1,2,1,2,2,0
6,21,6,46,1,3,4,1,38,2,1,3,1,5,1
6,4,8,29,1,3,4,1,38,2,1,4,2,2,0
4,23,28,29,3,13,1,1,38,2,3,11,3,2,0
8,6,1,29,3,13,3,1,48,1,1,4,3,2,0
4,25,2,29,4,2,1,1,48,1,1,1,1,4,0
5,27,2,29,2,2,5,1,62,1,1,5,2,1,0
4,16,1,29,2,2,4,1,67,1,1,1,1,2,0
4,18,14,29,4,9,4,2,33,2,3,4,3,4,0
4,29,34,29,4,4,2,1,38,1,1,8,3,1,0
5,27,4,29,1,3,2,1,43,2,1,6,3,1,0
8,4,21,29,4,3,1,1,38,1,1,9,3,0,0
4,1,10,21,2,6,6,2,38,2,1,5,4,1,0
6,19,2,9,2,14,2,2,52,1,1,1,1,3,0
6,12,3,46,1,14,5,2,33,2,1,1,1,3,0
6,13,15,9,3,9,5,2,20,2,3,4,3,4,0
8,7,2,29,3,4,5,2,26,2,3,2,3,3,0
5,17,11,29,3,6,5,1,20,2,3,2,3,5,1
4,5,13,29,1,2,4,1,38,2,1,7,4,5,1
4,5,6,29,2,2,4,1,43,2,1,3,2,5,1
5,25,46,29,4,4,2,1,38,1,1,18,3,6,1
5,24,5,29,3,14,6,1,57,1,3,1,3,5,1
4,8,1,29,4,9,4,2,43,1,4,1,4,1,0
4,6,5,29,4,11,3,2,28,2,3,1,3,6,1
7,21,3,29,3,9,6,1,50,1,2,3,3,0,0
5,12,31,29,3,14,5,1,48,1,2,11,4,0,0
5,30,5,29,1,4,6,1,38,2,1,2,1,4,0
6,23,15,29,4,2,1,1,48,1,1,2,4,0,0
7,6,10,29,1,4,2,2,38,2,3,3,3,6,1
7,1,5,29,3,7,4,1,33,2,1,8,4,1,0
5,7,10,29,4,3,1,1,38,1,1,4,2,2,0
6,30,28,29,4,2,2,2,43,1,5,8,5,0,0
4,15,7,29,4,4,4,2,38,1,1,2,1,1,0
7,20,1,29,2,2,4,1,67,1,1,1,1,6,1
8,4,6,29,3,7,6,1,48,1,2,8,4,0,0
5,19,4,29,1,2,1,1,62,1,3,2,3,0,0
7,19,16,29,4,4,3,1,43,1,2,3,2,5,1
4,1,11,29,4,3,1,1,38,1,1,4,1,1,0
6,11,7,29,1,6,1,1,62,1,3,3,3,2,0
6,10,65,9,2,4,1,1,57,1,1,28,4,1,0
5,17,1,42,3,2,4,1,48,1,3,1,3,5,1
6,27,19,29,3,14,6,1,48,1,1,4,2,4,0
5,6,4,29,2,2,4,1,43,2,1,3,1,1,0
5,4,5,29,4,6,6,2,38,1,4,6,4,6,1
5,15,9,29,4,9,5,1,38,1,4,3,4,3,0
6,13,2,29,1,1,5,1,28,2,1,2,3,4,0
7,16,4,29,2,12,5,2,62,1,1,1,1,2,0
4,3,2,29,2,2,4,1,38,2,1,2,1,3,0
4,17,32,29,1,1,6,1,33,2,2,7,2,3,0
5,8,17,29,4,4,4,2,38,1,1,7,1,3,0
7,6,9,9,1,1,5,1,28,2,1,6,1,6,1
4,14,66,24,3,9,6,1,48,1,1,14,4,0,0
5,24,13,29,3,7,6,1,48,1,2,7,3,5,1
4,2,18,29,3,7,6,1,48,1,2,7,4,2,0
6,18,2,29,3,2,3,1,33,2,2,2,2,2,0
5,5,3,9,1,3,1,1,43,2,1,1,1,0,0
7,17,20,29,4,4,3,1,43,1,2,8,2,3,0
4,27,5,29,2,6,6,2,38,2,1,3,1,6,1
7,11,4,24,1,1,1,1,62,1,2,2,2,4,0
7,20,1,29,1,3,1,1,72,1,1,1,1,6,1
5,14,4,9,1,4,1,1,38,2,3,1,3,2,0
5,20,14,9,1,2,4,1,38,2,1,12,5,1,0
7,3,26,29,4,4,4,1,33,2,1,5,3,3,0
5,20,6,9,2,2,4,1,43,2,1,3,1,1,0
4,9,5,29,1,1,1,1,62,1,2,1,2,2,0
5,25,10,29,1,4,1,1,38,2,3,5,3,6,1
6,28,5,29,3,6,4,2,52,1,2,1,2,5,1
4,10,1,29,2,2,4,1,67,1,1,1,1,3,0
5,9,29,29,1,6,4,1,38,2,2,8,2,4,0
4,29,17,9,3,7,4,1,33,2,1,7,3,1,0
5,24,1,29,3,12,2,1,33,2,2,1,2,5,1
5,15,52,29,1,2,2,1,48,1,2,19,4,3,0
6,19,9,29,1,6,5,2,62,1,2,2,2,3,0
7,24,22,29,3,9,5,1,23,2,1,4,3,3,0
6,3,2,29,1,14,6,2,33,2,2,1,2,1,0
5,7,1,29,1,8,1,1,28,2,1,4,1,2,0
5,13,8,29,4,3,1,1,28,2,1,2,1,1,0
7,11,3,29,1,3,3,1,62,1,1,4,5,4,0
7,25,7,29,3,6,4,1,28,2,3,2,3,4,0
4,7,12,29,3,11,3,1,48,1,2,5,2,0,0
6,14,14,29,4,3,1,1,38,1,1,4,3,5,1
7,28,1,29,3,6,3,1,48,1,1,2,1,0,0
6,7,10,29,4,11,3,2,28,2,3,2,3,5,1
4,17,21,21,3,7,6,1,48,1,2,6,2,3,0
6,12,78,29,4,2,6,1,28,2,1,23,5,3,0
6,16,1,29,1,3,1,1,43,2,1,3,1,0,0
8,12,7,29,2,2,6,1,48,2,2,4,4,1,0
7,20,4,29,1,6,5,2,62,1,2,1,2,6,1
4,8,21,29,1,3,3,1,62,1,1,8,3,1,0
6,22,2,9,1,3,4,1,62,1,1,6,3,6,1
6,10,3,29,2,4,3,2,52,1,1,1,1,1,0
7,30,13,29,4,14,6,1,33,2,4,2,4,2,0
5,27,5,29,3,13,2,1,28,2,3,1,3,1,0
7,17,22,29,2,2,4,1,38,2,1,6,1,3,0
7,14,37,29,3,2,4,2,28,2,2,11,3,0,0
4,16,5,29,1,1,5,1,28,2,1,5,1,2,0
6,6,18,9,1,2,1,2,38,2,2,13,3,4,0
7,22,6,29,3,4,1,2,28,2,1,3,1,1,0
6,5,2,29,2,6,5,1,38,2,2,1,2,3,0
8,8,8,29,1,3,2,2,38,2,1,4,2,4,0
7,20,12,29,1,4,1,1,38,2,3,3,4,6,1
5,7,1,9,1,3,3,1,82,1,1,1,1,2,0
4,17,4,29,1,4,2,1,43,2,3,2,3,3,0
6,12,5,9,2,9,5,1,38,2,1,3,1,3,0
7,28,13,29,2,10,2,1,52,1,1,5,1,0,0
5,3,3,29,4,4,5,2,38,1,1,1,1,5,1
4,2,17,9,2,9,5,1,57,1,2,6,3,2,0
5,21,2,29,3,6,1,2,57,1,4,2,4,2,0
4,15,9,29,4,3,1,1,38,1,1,4,1,1,0
7,10,10,29,1,3,2,2,38,2,1,5,1,3,0
4,3,1,46,2,2,4,1,43,2,1,1,1,3,0
7,15,3,29,2,2,4,1,38,2,1,1,1,1,0
4,18,10,29,3,6,5,1,33,2,1,5,2,4,0
8,3,1,29,2,12,5,2,62,1,1,1,1,6,1
5,23,20,29,1,6,2,1,28,2,3,8,3,4,0
7,2,9,29,3,2,5,1,33,2,2,1,2,2,0
8,1,35,29,4,7,3,1,28,2,5,12,5,4,0
7,4,42,29,4,14,2,1,28,2,4,11,4,4,0
4,1,5,29,1,8,1,1,28,2,1,2,1,1,0
4,15,5,29,3,6,2,1,33,2,1,7,1,1,0
4,29,23,29,3,12,2,1,33,2,2,12,4,1,0
6,6,10,16,3,9,5,1,23,2,1,5,1,4,0
7,7,10,29,3,4,5,2,26,2,3,2,3,0,0
4,5,4,29,2,2,4,1,67,1,1,2,2,5,1
5,5,3,9,2,12,1,1,67,1,2,2,2,0,0
5,28,1,9,2,10,2,1,52,1,1,1,1,2,0
7,2,5,29,2,2,4,1,67,1,1,2,1,2,0
5,10,11,29,2,6,5,1,38,2,2,3,2,5,1
8,10,2,29,2,2,5,1,62,1,1,2,2,6,1
4,21,2,9,1,3,2,1,43,2,1,1,1,0,0
5,18,3,29,1,1,4,2,43,2,2,1,2,6,1
4,5,1,29,1,4,6,1,38,2,1,1,1,5,1
4,17,2,29,4,7,1,1,23,2,2,3,2,3,0
8,1,8,29,2,2,4,1,43,2,1,6,3,4,0
5,27,7,29,2,3,1,2,57,1,1,6,3,1,0
5,24,3,29,1,3,1,1,72,1,1,1,1,5,1
7,20,20,29,3,6,4,1,28,2,3,14,4,6,1
7,17,58,9,1,6,4,1,38,2,2,16,5,3,0
7,11,12,9,2,6,6,2,38,2,1,2,2,4,0
5,25,5,29,4,2,1,1,48,1,1,5,4,6,1
5,3,1,29,2,12,5,2,62,1,1,3,2,5,1
5,25,2,29,1,3,1,1,43,2,1,5,1,6,1
4,25,23,44,3,14,2,2,28,2,3,6,3,4,0
4,3,3,29,4,1,3,2,28,2,4,3,4,3,0
7,29,4,29,4,3,5,2,43,1,2,4,4,1,0
4,16,3,9,1,4,1,1,38,2,3,1,3,2,0
7,18,2,29,2,2,2,1,67,1,2,1,2,4,0
4,29,8,41,4,7,1,1,23,2,2,1,2,1,0
7,7,2,29,2,2,4,1,67,1,1,1,1,0,0
4,21,4,29,2,12,6,1,52,1,1,4,1,0,0
4,10,9,29,3,5,1,2,33,2,4,4,4,3,0
5,13,6,29,2,12,1,1,67,1,2,4,4,1,0
4,7,5,29,2,4,1,1,57,1,1,5,2,0,0
4,23,2,29,1,3,1,1,43,2,1,11,3,2,0
4,14,13,29,1,2,4,1,60,1,2,4,2,0,0
6,9,6,29,1,14,5,2,33,2,1,3,2,0,0
7,17,4,9,3,14,6,1,48,1,1,3,2,3,0
7,15,19,29,4,14,1,1,43,1,3,4,4,1,0
6,22,4,29,4,4,3,2,43,1,5,2,5,6,1
7,15,1,29,3,13,3,1,48,1,1,1,1,1,0
7,4,3,9,3,9,5,2,20,2,3,2,3,4,0
5,1,31,29,4,2,5,2,38,1,1,18,5,3,0
5,15,1,29,3,9,5,1,48,1,1,1,1,3,0
4,1,6,9,1,14,5,2,33,2,1,8,2,1,0
5,22,5,29,1,3,4,1,62,1,1,9,5,3,0
8,10,21,29,4,4,6,1,28,2,2,12,4,6,1
7,5,5,29,1,4,2,2,38,2,3,6,3,5,1
6,21,5,29,1,2,4,1,38,2,1,2,1,5,1
7,10,3,29,2,10,2,1,52,1,1,3,2,3,0
4,28,9,29,2,12,6,1,52,1,1,7,3,0,0
5,6,12,29,3,9,4,2,28,2,1,5,2,1,0
6,16,6,29,4,4,3,2,28,2,1,3,1,0,0
7,9,10,29,2,2,4,1,43,2,1,3,3,2,0
5,29,10,29,3,4,1,2,28,2,1,5,2,3,0
6,2,1,29,3,9,5,1,23,2,1,3,1,0,0
7,3,16,29,2,13,1,1,38,2,2,1,2,3,0
4,2,8,9,3,11,2,1,48,1,1,3,3,2,0
4,28,17,29,1,4,2,2,38,2,3,8,3,0,0
4,30,9,29,1,4,1,1,38,2,3,2,3,2,0
7,13,5,29,3,11,2,1,48,1,1,5,5,6,1
7,16,3,29,4,7,2,1,43,1,5,1,5,2,0
4,2,2,29,4,2,2,1,43,1,1,2,1,2,0
4,8,6,24,1,2,4,1,60,1,2,33,4,1,0
7,20,5,29,4,14,1,1,43,1,3,3,3,6,1
6,23,10,29,4,4,3,2,28,2,1,6,5,0,0
4,18,6,29,1,3,1,1,43,2,1,3,1,4,0
7,5,8,29,4,6,4,2,48,1,5,10,5,5,1
4,21,2,29,3,12,1,1,43,1,1,1,1,0,0
5,4,6,29,3,5,2,2,52,1,4,4,4,6,1
6,14,1,9,1,4,2,1,62,1,2,1,2,5,1
6,4,2,9,1,2,4,1,38,2,1,6,2,2,0
7,21,5,29,2,10,2,1,52,1,1,3,1,0,0
6,27,58,9,3,14,1,1,57,1,2,15,4,4,0
6,8,27,29,3,14,6,1,43,1,2,8,2,6,1
4,29,19,29,3,3,2,1,43,1,2,11,3,1,0
6,3,88,9,3,4,5,2,26,2,3,14,3,1,0
7,5,2,9,1,3,1,1,72,1,1,1,1,5,1
4,10,11,29,4,2,3,1,28,2,1,4,3,3,0
7,29,7,29,3,2,4,2,28,2,2,6,4,1,0
5,18,2,29,2,6,6,2,38,2,1,1,1,6,1
4,1,14,29,3,13,3,1,48,1,1,4,2,1,0
8,6,54,29,4,9,6,2,48,1,2,14,5,2,0
6,5,1,29,2,4,1,1,57,1,1,3,1,3,0
6,16,15,29,3,4,5,2,26,2,3,3,3,0,0
7,16,8,9,2,13,1,1,38,2,2,5,2,2,0
4,28,35,29,3,13,1,1,48,1,4,8,4,0,0
6,21,3,29,3,14,1,1,57,1,2,5,4,5,1
5,16,2,29,1,3,2,1,43,2,1,3,2,4,0
7,21,8,29,1,1,6,1,33,2,1,2,1,0,0
4,9,14,29,4,14,6,1,33,2,4,2,4,2,0
8,12,16,29,1,6,2,1,28,2,3,6,3,1,0
4,9,5,29,2,2,5,1,62,1,1,2,2,2,0
6,30,1,29,2,6,6,2,38,2,1,1,1,0,0
7,10,21,29,4,14,2,2,48,1,5,6,5,3,0
8,4,5,29,2,2,4,1,38,2,1,3,2,0,0
4,23,5,29,3,14,6,1,48,1,1,1,1,2,0
6,17,18,29,3,6,2,1,33,2,1,7,2,1,0
6,23,4,29,3,13,6,1,28,2,1,2,1,0,0
6,11,4,29,1,3,4,1,38,2,1,3,1,2,0
8,3,4,29,4,14,6,1,33,2,4,2,4,6,1
4,30,6,29,4,9,4,2,33,2,3,4,3,2,0
7,28,5,29,1,2,3,1,38,2,2,2,2,0,0
4,28,9,29,3,11,2,1,48,1,1,2,2,0,0
5,27,1,29,1,3,4,1,38,2,1,1,1,1,0
4,22,19,46,3,11,2,1,48,1,1,2,1,1,0
5,2,1,29,1,1,1,1,62,1,2,1,2,4,0
7,20,3,29,3,11,2,1,48,1,1,3,1,6,1
4,15,2,29,2,2,4,1,38,2,1,3,2,1,0
4,22,19,29,2,10,2,1,52,1,1,6,3,1,0
7,15,2,29,1,3,3,1,43,2,1,1,1,1,0
4,21,2,16,1,8,1,1,28,2,1,1,1,0,0
7,24,12,29,3,13,1,1,48,1,4,5,5,3,0
4,7,3,29,2,2,3,1,57,1,2,5,2,0,0
5,20,31,9,2,2,3,1,57,1,2,12,5,1,0
8,1,3,29,1,3,2,1,43,2,1,5,4,4,0
4,5,2,29,4,3,1,1,38,1,1,6,2,5,1
6,8,2,29,1,3,2,2,38,2,1,1,1,6,1
4,29,3,29,2,9,5,1,38,2,1,3,2,1,0
8,6,21,29,3,2,4,1,48,1,3,8,3,2,0
6,18,2,29,1,2,1,2,38,2,2,3,2,2,0
4,30,20,29,4,2,6,1,28,2,1,5,2,2,0
7,19,11,29,4,7,2,1,43,1,5,1,5,5,1
6,23,5,44,1,2,3,1,38,2,2,1,2,0,0
7,22,16,29,4,4,5,2,38,1,1,6,3,1,0
5,8,6,29,1,14,5,2,33,2,1,4,3,3,0
7,17,1,29,1,3,3,1,82,1,1,1,1,3,0
4,21,6,29,4,7,6,1,33,2,1,4,2,0,0
8,6,9,29,3,6,5,1,20,2,3,3,5,2,0
5,30,2,29,3,11,2,1,48,1,1,1,1,4,0
6,7,12,29,3,9,5,1,23,2,1,4,2,5,1
5,16,25,29,1,6,5,2,62,1,2,7,2,4,0
4,15,3,29,1,3,4,1,38,2,1,2,1,1,0
4,5,5,29,1,2,4,1,38,2,1,2,1,5,1
8,8,2,41,4,2,1,1,48,1,1,2,2,4,0
5,6,5,29,4,14,1,2,33,2,4,2,4,1,0
4,15,7,46,1,3,2,2,38,2,1,1,1,1,0
4,27,10,29,3,14,5,1,48,1,2,2,3,6,1
4,20,2,46,4,3,1,1,38,1,1,2,1,6,1
5,15,39,24,4,3,1,1,38,1,1,9,4,3,0
5,18,26,29,4,7,1,1,23,2,2,8,4,6,1
5,15,60,29,4,9,4,2,43,1,4,7,4,3,0
4,17,23,29,1,1,1,1,62,1,2,4,3,3,0
4,26,13,29,1,3,2,2,38,2,1,5,3,5,1
7,27,13,29,3,2,3,2,48,1,1,5,3,6,1
8,12,5,29,2,6,3,1,38,2,1,1,1,1,0
4,24,8,29,1,3,3,1,82,1,1,2,1,3,0
4,8,19,9,3,11,2,2,43,1,2,8,2,1,0
4,6,6,29,3,12,1,1,43,1,1,2,3,6,1
5,21,16,29,1,3,2,1,43,2,1,10,3,2,0
5,4,2,29,4,14,5,1,33,2,3,6,4,6,1
6,7,1,29,1,3,2,2,38,2,1,1,1,5,1
6,12,9,29,4,7,6,1,33,2,1,3,1,3,0
4,12,8,9,2,9,5,1,38,2,1,1,1,5,1
5,8,9,29,2,10,2,1,52,1,1,3,2,3,0
8,3,4,9,2,2,4,1,67,1,1,7,1,6,1
5,15,6,9,2,9,5,1,57,1,2,3,2,3,0
6,9,6,37,1,4,2,2,38,2,3,8,4,0,0
4,28,9,29,4,9,4,2,43,1,4,4,5,0,0
7,16,3,29,2,9,5,1,38,2,1,2,1,2,0
6,16,5,29,1,3,3,1,82,1,1,2,1,0,0
7,7,5,29,2,6,6,2,38,2,1,3,3,0,0
6,25,1,29,4,9,5,1,43,1,2,1,2,2,0
4,23,2,29,1,3,3,1,82,1,1,16,2,2,0
7,12,7,29,4,2,2,1,43,1,1,7,3,5,1
4,6,50,29,4,4,3,1,43,1,2,18,4,6,1
5,5,3,29,1,3,3,1,82,1,1,4,3,0,0
7,6,9,29,3,9,5,2,20,2,3,2,3,6,1
4,7,6,29,1,3,4,1,38,2,1,3,1,0,0
4,22,1,29,3,12,1,1,43,1,1,2,3,1,0
7,30,8,29,4,7,6,1,33,2,1,3,1,2,0
4,10,38,29,1,3,3,1,62,1,1,10,2,3,0
4,1,1,9,1,2,4,1,38,2,1,1,1,1,0
6,1,8,29,2,2,5,1,62,1,1,3,1,6,1
6,6,5,29,2,12,1,1,67,1,2,2,2,4,0
8,12,10,29,4,6,4,2,48,1,5,4,5,1,0
5,18,4,29,1,14,5,2,33,2,1,2,1,6,1
4,24,2,9,1,2,4,1,38,2,1,4,1,3,0
6,4,12,29,2,2,2,1,67,1,2,3,2,2,0
8,1,2,29,2,2,2,1,67,1,2,2,2,4,0
4,2,1,29,2,3,1,2,57,1,1,1,1,2,0
7,10,3,29,4,1,3,2,28,2,4,2,4,3,0
4,14,7,24,2,2,4,1,67,1,1,3,1,0,0
5,14,11,29,3,9,5,1,23,2,1,4,1,2,0
5,5,1,29,3,13,6,1,28,2,1,2,2,0,0
5,15,1,29,2,2,3,1,57,1,2,2,2,3,0
8,7,3,29,4,4,2,1,38,1,1,2,4,3,0
5,30,2,29,1,14,5,2,33,2,1,1,1,4,0
4,10,5,9,1,4,6,1,38,2,1,1,1,3,0
8,12,2,29,4,4,1,1,33,2,2,3,3,1,0
4,30,7,29,2,10,2,1,52,1,1,3,2,2,0
5,28,6,29,3,14,3,1,28,2,2,5,2,2,0
